retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,19,68,1292,697.68,Online
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Women's Apparel,50,325,162500,65000,In-store
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Men's Street Footwear,48,142,6816,3544.32,Online
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Men's Apparel,65,200,130000,52000,In-store
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,175,43750,17500,In-store
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,20,250,50000,20000,In-store
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30,250,75000,30000,In-store
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,30,550,165000,66000,In-store
Sports Direct,1197831,4/17/21,South,Tennessee,Knoxville,Women's Street Footwear,40,975,390000,175500,Outlet
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Men's Apparel,60,56,3360,1848,Online
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Men's Street Footwear,50,525,262500,105000,In-store
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Men's Athletic Footwear,55,325,178750,71500,In-store
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Women's Street Footwear,55,375,206250,82500,In-store
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Women's Athletic Footwear,40,275,110000,44000,In-store
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Men's Apparel,45,175,78750,35437.5,In-store
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Women's Apparel,60,350,210000,73500,In-store
Kohl's,1189833,4/17/21,West,California,Los Angeles,Men's Apparel,50,450,225000,123750,Outlet
Foot Locker,1185732,4/17/21,South,Mississippi,Jackson,Men's Street Footwear,25,675,168750,67500,Online
Kohl's,1189833,4/17/21,West,California,Los Angeles,Men's Apparel,45,131,5895,3831.75,Online
Walmart,1128299,4/17/21,Southeast,Florida,Orlando,Men's Athletic Footwear,70,350,245000,61250,Outlet
Walmart,1128299,4/17/21,Southeast,Florida,Orlando,Women's Street Footwear,70,400,280000,84000,Outlet
Walmart,1128299,4/17/21,Southeast,Florida,Orlando,Women's Athletic Footwear,55,300,165000,49500,Outlet
Walmart,1128299,4/17/21,Southeast,Florida,Orlando,Men's Apparel,60,200,120000,24000,Outlet
Walmart,1128299,4/17/21,Southeast,Florida,Orlando,Women's Apparel,75,375,281250,126562.5,Outlet
Foot Locker,1185732,4/17/21,South,Mississippi,Jackson,Women's Apparel,28,124,3472,2117.92,Online
Foot Locker,1185732,4/17/21,South,Mississippi,Jackson,Men's Apparel,38,81,3078,1477.44,Online
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Men's Street Footwear,38,168,6384,3000.48,Outlet
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Men's Athletic Footwear,36,107,3852,1771.92,Outlet
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Women's Street Footwear,40,120,4800,2016,Outlet
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Women's Athletic Footwear,27,91,2457,1105.65,Outlet
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Men's Apparel,43,53,2279,1299.03,Online
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Women's Athletic Footwear,39,74,2886,1529.58,Online
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Men's Athletic Footwear,52,88,4576,2288,Online
Walmart,1128299,4/17/21,Southeast,Florida,Orlando,Men's Street Footwear,65,550,357500,107250,Outlet
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Women's Street Footwear,52,105,5460,2784.6,Online
West Gear,1128299,4/17/21,South,Louisiana,New Orleans,Women's Apparel,55,105,5775,2887.5,Online
Walmart,1128299,4/17/21,Southeast,Florida,Orlando,Men's Street Footwear,62,138,8556,3593.52,Online
Walmart,1128299,4/17/21,Southeast,Florida,Orlando,Men's Apparel,59,58,3422,1197.7,Online
Walmart,1128299,4/17/21,Southeast,Florida,Orlando,Men's Athletic Footwear,66,98,6468,2263.8,Online
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Women's Apparel,47,94,4418,2253.18,Online
Foot Locker,1185732,4/17/21,South,Mississippi,Jackson,Women's Apparel,22,147,3234,1714.02,Outlet
Foot Locker,1185732,4/17/21,South,Mississippi,Jackson,Men's Apparel,30,98,2940,1176,Outlet
Foot Locker,1185732,4/17/21,South,Mississippi,Jackson,Women's Athletic Footwear,16,96,1536,660.48,Outlet
Foot Locker,1185732,4/17/21,South,Mississippi,Jackson,Women's Street Footwear,11,124,1364,613.8,Outlet
Walmart,1128299,4/17/21,Southeast,Florida,Orlando,Women's Athletic Footwear,52,84,4368,1965.6,Online
Foot Locker,1185732,4/17/21,South,Mississippi,Jackson,Men's Athletic Footwear,20,116,2320,928,Outlet
Walmart,1128299,4/17/21,Southeast,Florida,Orlando,Women's Apparel,72,109,7848,4708.8,Online
Foot Locker,1185732,4/17/21,South,Mississippi,Jackson,Men's Street Footwear,19,223,4237,1864.28,Outlet
Walmart,1128299,4/17/21,Southeast,Florida,Orlando,Women's Street Footwear,66,120,7920,3247.2,Online
Sports Direct,1197831,4/17/21,South,Tennessee,Knoxville,Women's Street Footwear,30,322,9660,4830,Outlet
Kohl's,1189833,4/17/21,West,California,Los Angeles,Men's Apparel,38,140,5320,3138.8,Outlet
Foot Locker,1185732,4/18/21,Midwest,Missouri,St. Louis,Men's Street Footwear,33,144,4752,2471.04,Online
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Apparel,33,101,3333,1233.21,Outlet
Foot Locker,1185732,4/18/21,Midwest,Missouri,St. Louis,Men's Athletic Footwear,27,72,1944,952.56,Online
Foot Locker,1185732,4/18/21,Midwest,Missouri,St. Louis,Women's Street Footwear,18,83,1494,732.06,Online
Foot Locker,1185732,4/18/21,Midwest,Missouri,St. Louis,Women's Athletic Footwear,23,52,1196,621.92,Online
Foot Locker,1185732,4/18/21,Midwest,Missouri,St. Louis,Men's Apparel,36,65,2340,1053,Online
Foot Locker,1185732,4/18/21,Midwest,Missouri,St. Louis,Women's Apparel,28,105,2940,1793.4,Online
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,40,250,100000,30000,In-store
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,38,85,3230,1356.6,Outlet
Kohl's,1189833,4/18/21,West,California,Los Angeles,Women's Apparel,64,181,11584,3591.04,Online
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Apparel,57,53,3021,1359.45,Online
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Apparel,46,98,4508,2073.68,Online
Foot Locker,1185732,4/18/21,Midwest,Missouri,St. Louis,Women's Apparel,30,350,105000,52500,In-store
Foot Locker,1185732,4/18/21,Midwest,Missouri,St. Louis,Men's Apparel,40,225,90000,31500,In-store
Foot Locker,1185732,4/18/21,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25,200,50000,20000,In-store
Foot Locker,1185732,4/18/21,Midwest,Missouri,St. Louis,Women's Street Footwear,20,275,55000,19250,In-store
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,175,78750,23625,In-store
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Apparel,60,175,105000,31500,In-store
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Apparel,50,325,162500,56875,In-store
Foot Locker,1185732,4/18/21,Midwest,Missouri,St. Louis,Men's Athletic Footwear,30,275,82500,28875,In-store
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,33,187,6171,2591.82,Outlet
Sports Direct,1197831,4/18/21,South,Tennessee,Knoxville,Women's Athletic Footwear,37,161,5957,3872.05,Online
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,44,49,2156,883.96,Online
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,38,73,2774,1220.56,Online
Foot Locker,1185732,4/18/21,Midwest,Missouri,St. Louis,Men's Street Footwear,35,575,201250,80500,In-store
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,48,154,7392,3917.76,Online
Kohl's,1189833,4/18/21,West,California,Los Angeles,Women's Apparel,65,625,406250,81250,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Street Footwear,26,80,2080,707.2,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,35,53,1855,593.6,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Apparel,40,61,2440,805.2,Outlet
Sports Direct,1197831,4/18/21,South,Tennessee,Knoxville,Women's Athletic Footwear,40,575,230000,126500,Outlet
Kohl's,1189833,4/18/21,West,California,Los Angeles,Women's Apparel,43,206,8858,1948.76,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50,250,125000,50000,In-store
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Street Footwear,50,550,275000,110000,In-store
Sports Direct,1197831,4/18/21,South,Tennessee,Knoxville,Women's Athletic Footwear,32,196,6272,3825.92,Outlet
Amazon,1185732,4/18/21,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,49,68,3332,1832.6,Online
Sports Direct,1197831,4/19/21,South,Tennessee,Knoxville,Men's Apparel,45,550,247500,99000,Outlet
Kohl's,1189833,4/19/21,West,California,Los Angeles,Men's Street Footwear,36,297,10692,4704.48,Outlet
Sports Direct,1197831,4/19/21,South,Tennessee,Knoxville,Men's Apparel,33,182,6006,2702.7,Outlet
Kohl's,1189833,4/19/21,West,California,Los Angeles,Men's Street Footwear,45,900,405000,162000,Outlet
Sports Direct,1197831,4/19/21,South,Tennessee,Knoxville,Men's Apparel,43,165,7095,3760.35,Online
Kohl's,1189833,4/19/21,West,California,Los Angeles,Men's Street Footwear,44,270,11880,6534,Online
Sports Direct,1197831,4/20/21,South,Tennessee,Knoxville,Women's Apparel,52,223,11596,8117.2,Online
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Women's Apparel,28,94,2632,1447.6,Online
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Men's Street Footwear,19,204,3876,1744.2,Outlet
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Men's Athletic Footwear,20,102,2040,816,Outlet
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Women's Apparel,28,116,3248,1656.48,Online
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Women's Street Footwear,11,96,1056,496.32,Outlet
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Women's Athletic Footwear,13,77,1001,470.47,Outlet
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Men's Apparel,31,75,2325,860.25,Outlet
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Women's Apparel,24,120,2880,1267.2,Outlet
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Men's Apparel,38,53,2014,1007,Online
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Men's Apparel,37,73,2701,1296.48,Online
Sports Direct,1197831,4/20/21,South,Tennessee,Knoxville,Women's Apparel,55,825,453750,272250,Outlet
Kohl's,1189833,4/20/21,West,California,Los Angeles,Men's Athletic Footwear,50,750,375000,93750,Outlet
Kohl's,1189833,4/20/21,West,California,Los Angeles,Men's Athletic Footwear,35,225,7875,2362.5,Outlet
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,18,79,1422,554.58,Outlet
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Women's Apparel,30,325,97500,39000,Online
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Men's Apparel,40,175,70000,24500,Online
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20,150,30000,12000,Online
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Women's Street Footwear,15,225,33750,13500,Online
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25,225,56250,19687.5,Online
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Men's Street Footwear,25,525,131250,52500,Online
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Men's Street Footwear,23,174,4002,2161.08,Online
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Men's Athletic Footwear,24,81,1944,952.56,Online
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Women's Street Footwear,14,75,1050,546,Online
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Women's Athletic Footwear,20,63,1260,667.8,Online
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Men's Street Footwear,20,184,3680,1692.8,Outlet
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18,45,810,429.3,Online
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Women's Street Footwear,10,70,700,322,Outlet
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15,47,705,303.15,Outlet
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Women's Street Footwear,15,300,45000,18000,Online
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Women's Apparel,22,111,2442,1050.06,Outlet
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Women's Street Footwear,14,68,952,504.56,Online
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23,65,1495,717.6,Online
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Men's Street Footwear,24,152,3648,1933.44,Online
Sports Direct,1197831,4/20/21,South,Tennessee,Knoxville,Women's Apparel,38,272,10336,6408.32,Outlet
Kohl's,1189833,4/20/21,West,California,Los Angeles,Men's Athletic Footwear,47,225,10575,3701.25,Online
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Men's Street Footwear,25,600,150000,60000,Online
West Gear,1197831,4/20/21,South,Oklahoma,Oklahoma City,Men's Apparel,27,54,1458,568.62,Outlet
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Men's Athletic Footwear,25,300,75000,26250,Online
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Women's Athletic Footwear,20,225,45000,18000,Online
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Men's Apparel,40,250,100000,35000,Online
Walmart,1197831,4/20/21,South,Arkansas,Little Rock,Women's Apparel,30,400,120000,48000,Online
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Men's Apparel,41,15,615,276.75,Online
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,27,13,351,164.97,Online
Kohl's,1189833,4/21/21,West,California,Los Angeles,Women's Street Footwear,48,203,9744,5359.2,Online
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Women's Street Footwear,24,33,792,388.08,Online
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,32,31,992,466.24,Online
Kohl's,1189833,4/21/21,West,California,Los Angeles,Women's Street Footwear,35,233,8155,3425.1,Outlet
Sports Direct,1197831,4/21/21,South,Tennessee,Knoxville,Men's Street Footwear,41,233,9553,5445.21,Online
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Men's Street Footwear,33,128,4224,2154.24,Online
Amazon,1185732,4/21/21,West,Alaska,Anchorage,Women's Street Footwear,45,225,101250,25312.5,Outlet
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Men's Apparel,45,50,22500,6750,In-store
Sports Direct,1197831,4/21/21,South,Tennessee,Knoxville,Men's Street Footwear,29,233,6757,3446.07,Outlet
Kohl's,1189833,4/21/21,West,California,Los Angeles,Women's Street Footwear,50,750,375000,150000,Outlet
Amazon,1185732,4/21/21,West,Alaska,Anchorage,Women's Apparel,50,300,150000,45000,Outlet
Amazon,1185732,4/21/21,West,Alaska,Anchorage,Women's Apparel,49,84,4116,1811.04,Online
Amazon,1185732,4/21/21,West,Alaska,Anchorage,Men's Apparel,56,41,2296,849.52,Online
Amazon,1185732,4/21/21,West,Alaska,Anchorage,Women's Athletic Footwear,47,44,2068,765.16,Online
Amazon,1185732,4/21/21,West,Alaska,Anchorage,Women's Street Footwear,44,61,2684,1073.6,Online
Amazon,1185732,4/21/21,West,Alaska,Anchorage,Men's Athletic Footwear,50,61,3050,1525,Online
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Women's Apparel,35,200,70000,21000,In-store
Amazon,1185732,4/21/21,West,Alaska,Anchorage,Men's Apparel,60,150,90000,22500,Outlet
Amazon,1185732,4/21/21,West,Alaska,Anchorage,Men's Street Footwear,54,131,7074,3254.04,Online
Amazon,1185732,4/21/21,West,Alaska,Anchorage,Men's Athletic Footwear,55,225,123750,43312.5,Outlet
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,30,50,15000,5250,In-store
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Women's Street Footwear,25,125,31250,10937.5,In-store
Amazon,1185732,4/21/21,West,Alaska,Anchorage,Women's Athletic Footwear,50,150,75000,18750,Outlet
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Men's Street Footwear,35,425,148750,59500,In-store
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,35,125,43750,15312.5,In-store
Amazon,1185732,4/21/21,West,Alaska,Anchorage,Men's Street Footwear,55,525,288750,101062.5,Outlet
Sports Direct,1197831,4/21/21,South,Tennessee,Knoxville,Men's Street Footwear,45,775,348750,156937.5,Outlet
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Women's Apparel,32,52,1664,732.16,Online
Amazon,1185732,4/22/21,Southeast,Kentucky,Louisville,Men's Street Footwear,45,475,213750,85500,Online
Amazon,1185732,4/22/21,Southeast,Kentucky,Louisville,Women's Street Footwear,40,175,70000,28000,Online
Amazon,1185732,4/22/21,Southeast,Kentucky,Louisville,Men's Apparel,50,125,62500,21875,Online
Amazon,1185732,4/22/21,Southeast,Kentucky,Louisville,Women's Apparel,40,250,100000,40000,Online
Sports Direct,1197831,4/22/21,South,Tennessee,Knoxville,Men's Athletic Footwear,44,271,11924,6081.24,Outlet
Amazon,1185732,4/22/21,Southeast,Kentucky,Louisville,Women's Athletic Footwear,45,100,45000,18000,Online
Kohl's,1189833,4/22/21,West,California,Los Angeles,Women's Athletic Footwear,44,175,7700,3696,Online
Amazon,1185732,4/22/21,Southeast,Kentucky,Louisville,Men's Apparel,47,35,1645,806.05,Online
Amazon,1185732,4/22/21,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45,175,78750,27562.5,Online
Amazon,1185732,4/22/21,Southeast,Kentucky,Louisville,Men's Athletic Footwear,41,49,2009,964.32,Online
Sports Direct,1197831,4/22/21,South,Tennessee,Knoxville,Men's Athletic Footwear,54,233,12582,7171.74,Online
Amazon,1185732,4/22/21,Southeast,Kentucky,Louisville,Women's Apparel,36,75,2700,1350,Online
Amazon,1185732,4/22/21,Southeast,Kentucky,Louisville,Men's Street Footwear,41,119,4879,2683.45,Online
Kohl's,1189833,4/22/21,West,California,Los Angeles,Women's Athletic Footwear,45,625,281250,98437.5,Outlet
Sports Direct,1197831,4/22/21,South,Tennessee,Knoxville,Men's Athletic Footwear,55,775,426250,191812.5,Outlet
Amazon,1185732,4/22/21,Southeast,Kentucky,Louisville,Women's Street Footwear,38,49,1862,1024.1,Online
Amazon,1185732,4/22/21,Southeast,Kentucky,Louisville,Women's Athletic Footwear,42,29,1218,609,Online
Kohl's,1189833,4/22/21,West,California,Los Angeles,Women's Athletic Footwear,32,194,6208,2296.96,Outlet
Kohl's,1189833,4/23/21,West,California,Los Angeles,Men's Apparel,50,500,250000,137500,Outlet
Sports Direct,1197831,4/23/21,South,Tennessee,Knoxville,Women's Street Footwear,50,950,475000,213750,Outlet
Sports Direct,1197831,4/23/21,South,Tennessee,Knoxville,Women's Street Footwear,46,285,13110,7866,Online
Foot Locker,1128299,4/23/21,West,Arizona,Phoenix,Women's Athletic Footwear,50,250,125000,43750,Online
Foot Locker,1128299,4/23/21,West,Arizona,Phoenix,Women's Apparel,67,94,6298,2267.28,Online
Foot Locker,1128299,4/23/21,West,Arizona,Phoenix,Men's Street Footwear,40,175,7000,2660,Outlet
Foot Locker,1128299,4/23/21,West,Arizona,Phoenix,Women's Apparel,49,111,5439,1631.7,Outlet
Foot Locker,1128299,4/23/21,West,Arizona,Phoenix,Men's Athletic Footwear,37,90,3330,1465.2,Outlet
Foot Locker,1128299,4/23/21,West,Arizona,Phoenix,Women's Street Footwear,55,350,192500,67375,Online
Foot Locker,1128299,4/23/21,West,Arizona,Phoenix,Women's Athletic Footwear,40,78,3120,1248,Outlet
Foot Locker,1128299,4/23/21,West,Arizona,Phoenix,Men's Street Footwear,48,130,6240,2808,Online
Kohl's,1189833,4/23/21,West,California,Los Angeles,Men's Apparel,45,125,5625,3881.25,Online
Foot Locker,1128299,4/23/21,West,Arizona,Phoenix,Women's Street Footwear,50,102,5100,2550,Online
Foot Locker,1128299,4/23/21,West,Arizona,Phoenix,Women's Athletic Footwear,46,75,3450,1725,Online
